"","gs","uniqueID","sc","year","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","detby","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code","plant_genus_2013","plant_species_2013","plant_genus","plant_species","genus_species","planted","coll","lat","lon","spec_notes","plant_check1","plant_check2","error_redo","problem.","meanIT","meantongue"
"795","Halictus_ligatus_poeyi","NAT.CIG2012_0908","2012_BWT",2012,3,"8/7/12","BW","AM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"796","Halictus_ligatus_poeyi","NAT.CIG2012_0884","2012_BWT",2012,1,"6/15/12","BW","PM",1,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"797","Halictus_ligatus_poeyi","NAT.CIG2012_0994","2012_MAT",2012,1,"6/14/12","MA","PM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.263113,-74.719499,"",NA,"","","",1.700098312,2.296858078
"798","Halictus_ligatus_poeyi","NAT.CIG2012_0944","2012_DET",2012,2,"7/3/12","DF","AM",2,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"799","Halictus_ligatus_poeyi","NAT.CIG2012_0950","2012_DET",2012,2,"7/3/12","DF","AM",3,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"800","Halictus_ligatus_poeyi","NAT.CIG2012_0903","2012_BWT",2012,3,"8/7/12","BW","PM",1,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078
"801","Halictus_ligatus_poeyi","NAT.CIG2012_0889","2012_BWT",2012,2,"7/2/12","BW","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"802","Halictus_ligatus_poeyi","NAT.CIG2012_0971","2012_DET",2012,3,"8/2/12","DF","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"803","Halictus_ligatus_poeyi","NAT.CIG2012_0995","2012_MAT",2012,1,"6/14/12","MA","PM",4,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.263113,-74.719499,"",NA,"","","",1.700098312,2.296858078
"804","Halictus_ligatus_poeyi","NAT.CIG2012_0962","2012_DET",2012,2,"7/3/12","DF","PM",3,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"805","Halictus_ligatus_poeyi","NAT.CIG2012_1043","2012_BWC",2012,2,"7/2/12","BW","PM",3,"C","R","Halictus","ligatus_poeyi","","m","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","BGJ",39.536493,-74.934855,"",1,"","","",1.700098312,2.296858078
"806","Halictus_ligatus_poeyi","NAT.CIG2012_0952","2012_DET",2012,2,"7/3/12","DF","AM",3,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"807","Halictus_ligatus_poeyi","NAT.CIG2012_0966","2012_DET",2012,3,"8/2/12","DF","AM",1,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"808","Halictus_ligatus_poeyi","NAT.CIG2012_1042","2012_ALT",2012,4,"8/29/12","AL","AM",3,"T","L","Halictus","ligatus_poeyi","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",40.926863,-74.813052,"",NA,"","","",1.700098312,2.296858078
"809","Halictus_ligatus_poeyi","NAT.CIG2012_0965","2012_DET",2012,3,"8/2/12","DF","PM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"COCA5","Conyza","canadensis","Conyza","canadensis","Conyza_canadensis","no","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"810","Halictus_ligatus_poeyi","NAT.CIG2012_0984","2012_MAC",2012,2,"6/28/12","MA","AM",4,"C","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"HIPR3","Hieracium","praealtum","Hieracium","praealtum","Hieracium_praealtum","no","JWB",39.264481,-74.719008,"",NA,"","","",1.700098312,2.296858078
"811","Halictus_ligatus_poeyi","NAT.CIG2012_0905","2012_BWT",2012,3,"8/7/12","BW","AM",4,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078
"812","Halictus_ligatus_poeyi","NAT.CIG2012_0988","2012_MAT",2012,1,"6/14/12","MA","AM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.263113,-74.719499,"",NA,"","","",1.700098312,2.296858078
"813","Halictus_ligatus_poeyi","NAT.CIG2012_0938","2012_DET",2012,2,"7/3/12","DF","AM",1,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"814","Halictus_ligatus_poeyi","NAT.CIG2012_0990","2012_MAT",2012,1,"6/14/12","MA","AM",4,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.263113,-74.719499,"",NA,"","","",1.700098312,2.296858078
"815","Halictus_ligatus_poeyi","NAT.CIG2012_0996","2012_MAT",2012,1,"6/14/12","MA","PM",4,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.263113,-74.719499,"",NA,"","","",1.700098312,2.296858078
"816","Halictus_ligatus_poeyi","NAT.CIG2012_1049","2012_DET",2012,3,"8/2/12","DF","AM",4,"T","L","Halictus","ligatus_poeyi","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"817","Halictus_ligatus_poeyi","NAT.CIG2012_0911","2012_BWT",2012,3,"8/7/12","BW","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"818","Halictus_ligatus_poeyi","NAT.CIG2012_0943","2012_DET",2012,2,"7/3/12","DF","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"819","Halictus_ligatus_poeyi","NAT.CIG2012_0956","2012_DET",2012,2,"7/3/12","DF","AM",4,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"820","Halictus_ligatus_poeyi","NAT.CIG2012_1037","2012_ROT",2012,4,"8/24/12","RO","AM",1,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","JWB",40.884492,-75.012517,"",NA,"","","",1.700098312,2.296858078
"821","Halictus_ligatus_poeyi","NAT.CIG2012_0928","2012_BWT",2012,4,"8/23/12","BW","AM",1,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"822","Halictus_ligatus_poeyi","NAT.CIG2012_0972","2012_DET",2012,3,"8/2/12","DF","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"823","Halictus_ligatus_poeyi","NAT.CIG2012_0945","2012_DET",2012,2,"7/3/12","DF","AM",2,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"824","Halictus_ligatus_poeyi","NAT.CIG2012_1013","2012_ROC",2012,3,"7/24/12","RO","AM",3,"C","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"CESTM","Centaurea","stoebe","Centaurea","maculosa","Centaurea_maculosa","no","JWB",40.885194,-75.013669,"",1,"","","",1.700098312,2.296858078
"825","Halictus_ligatus_poeyi","NAT.CIG2012_0863","2012_ALC",2012,3,"7/27/12","AL","AM",1,"C","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",1.700098312,2.296858078
"826","Halictus_ligatus_poeyi","NAT.CIG2012_1006","2012_MAT",2012,2,"6/28/12","MA","PM",3,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.263113,-74.719499,"",NA,"","","",1.700098312,2.296858078
"827","Halictus_ligatus_poeyi","NAT.CIG2012_0931","2012_DEC",2012,2,"7/3/12","DF","PM",4,"C","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RABU","Ranunculus","bulbosus","Ranunculus","bulbosus","Ranunculus_bulbosus","no","GKN",39.919101,-74.790498,"",NA,"","","",1.700098312,2.296858078
"828","Halictus_ligatus_poeyi","NAT.CIG2012_0993","2012_MAT",2012,1,"6/14/12","MA","AM",4,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.263113,-74.719499,"",NA,"","","",1.700098312,2.296858078
"829","Halictus_ligatus_poeyi","NAT.CIG2012_1065","2012_DEC",2012,2,"7/3/12","DF","AM",4,"C","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",39.919101,-74.790498,"",1,"","","",1.700098312,2.296858078
"830","Halictus_ligatus_poeyi","NAT.CIG2012_1015","2012_ROT",2012,1,"5/31/12","RO","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","DPC",40.884492,-75.012517,"",NA,"","","",1.700098312,2.296858078
"831","Halictus_ligatus_poeyi","NAT.CIG2012_0875","2012_ALT",2012,3,"7/27/12","AL","PM",3,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","GKN",40.926863,-74.813052,"",NA,"","","",1.700098312,2.296858078
"832","Halictus_ligatus_poeyi","NAT.CIG2012_1030","2012_ROT",2012,1,"5/31/12","RO","PM",2,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"LEVU","Leucanthemum","vulgare","Leucanthemum","vulgare","Leucanthemum_vulgare","yes","DPC",40.884492,-75.012517,"",NA,"","","",1.700098312,2.296858078
"833","Halictus_ligatus_poeyi","NAT.CIG2012_0942","2012_DET",2012,2,"7/3/12","DF","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"834","Halictus_ligatus_poeyi","NAT.CIG2012_0890","2012_BWT",2012,2,"7/2/12","BW","PM",4,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"835","Halictus_ligatus_poeyi","NAT.CIG2012_0963","2012_DET",2012,3,"8/2/12","DF","AM",1,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"CHFA2","Chamaecrista","fasciculata","Chamaecrista","fasciculata","Chamaecrista_fasciculata","yes","DPC",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"836","Halictus_ligatus_poeyi","NAT.CIG2012_0964","2012_DET",2012,3,"8/2/12","DF","AM",1,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"CHFA2","Chamaecrista","fasciculata","Chamaecrista","fasciculata","Chamaecrista_fasciculata","yes","DPC",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"837","Halictus_ligatus_poeyi","NAT.CIG2012_0936","2012_DET",2012,2,"7/3/12","DF","AM",1,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"838","Halictus_ligatus_poeyi","NAT.CIG2012_0876","2012_ALT",2012,3,"7/27/12","AL","PM",3,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",40.926863,-74.813052,"",NA,"","","",1.700098312,2.296858078
"839","Halictus_ligatus_poeyi","NAT.CIG2012_1505","2012_DET",2012,2,"7/3/12","DF","AM",3,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"840","Halictus_ligatus_poeyi","NAT.CIG2012_0896","2012_BWT",2012,3,"8/7/12","BW","AM",2,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","BGJ",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078
"841","Halictus_ligatus_poeyi","NAT.CIG2012_0881","2012_ABT",2012,3,"8/9/12","AB","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.780504,-74.767308,"",NA,"","","",1.700098312,2.296858078
"842","Halictus_ligatus_poeyi","NAT.CIG2012_0982","2012_DET",2012,4,"8/31/12","DF","PM",2,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"IPHE","Ipomoea","hederacea","Ipomoea","hederacea","Ipomoea_hederacea","no","GKN",39.9198,-74.790006,"",NA,"Morning glory","","",1.700098312,2.296858078
"843","Halictus_ligatus_poeyi","NAT.CIG2012_1012","2012_ROC",2012,2,"6/26/12","RO","AM",2,"C","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"PORE5","Potentilla","recta","Potentilla","recta","Potentilla_recta","no","BGJ",40.885194,-75.013669,"",NA,"","","",1.700098312,2.296858078
"844","Halictus_ligatus_poeyi","NAT.CIG2012_0866","2012_ALT",2012,2,"6/27/12","AL","AM",3,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","DPC",40.926863,-74.813052,"",NA,"","","",1.700098312,2.296858078
"845","Halictus_ligatus_poeyi","NAT.CIG2012_0899","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078
"846","Halictus_ligatus_poeyi","NAT.CIG2012_0967","2012_DET",2012,3,"8/2/12","DF","AM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"847","Halictus_ligatus_poeyi","NAT.CIG2012_0883","2012_BWC",2012,2,"7/2/12","BW","PM",1,"C","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","DPC",39.536493,-74.934855,"",1,"","","",1.700098312,2.296858078
"848","Halictus_ligatus_poeyi","NAT.CIG2012_0887","2012_BWT",2012,2,"7/2/12","BW","AM",1,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"849","Halictus_ligatus_poeyi","NAT.CIG2012_0898","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078
"850","Halictus_ligatus_poeyi","NAT.CIG2012_0919","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"851","Halictus_ligatus_poeyi","NAT.CIG2012_0909","2012_BWT",2012,3,"8/7/12","BW","AM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"852","Halictus_ligatus_poeyi","NAT.CIG2012_0946","2012_DET",2012,2,"7/3/12","DF","AM",2,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"853","Halictus_ligatus_poeyi","NAT.CIG2012_0977","2012_DET",2012,3,"8/2/12","DF","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"854","Halictus_ligatus_poeyi","NAT.CIG2012_0978","2012_DET",2012,3,"8/2/12","DF","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.700098312,2.296858078
"855","Halictus_ligatus_poeyi","NAT.CIG2012_0991","2012_MAT",2012,1,"6/14/12","MA","AM",4,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.263113,-74.719499,"",NA,"","","",1.700098312,2.296858078
"856","Halictus_ligatus_poeyi","NAT.CIG2012_0882","2012_ALT",2012,4,"8/29/12","AL","PM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",40.926863,-74.813052,"",NA,"","","",1.700098312,2.296858078
"857","Halictus_ligatus_poeyi","NAT.CIG2012_0888","2012_BWT",2012,2,"7/2/12","BW","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"858","Halictus_ligatus_poeyi","NAT.CIG2012_0914","2012_BWT",2012,3,"8/7/12","BW","PM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","BGJ",39.536073,-74.932563,"",1,"","","",1.700098312,2.296858078
"859","Halictus_ligatus_poeyi","NAT.CIG2012_0933","2012_DEC",2012,2,"7/3/12","DF","PM",1,"C","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","BGJ",39.919101,-74.790498,"",1,"","","",1.700098312,2.296858078
"860","Halictus_ligatus_poeyi","NAT.CIG2012_0891","2012_BWT",2012,3,"8/7/12","BW","PM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","BGJ",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"861","Halictus_ligatus_poeyi","NAT.CIG2012_1044","2012_BWT",2012,3,"8/7/12","BW","AM",3,"T","R","Halictus","ligatus_poeyi","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"862","Halictus_ligatus_poeyi","NAT.CIG2012_0929","2012_BWT",2012,4,"8/23/12","BW","AM",1,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","JWB",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"863","Halictus_ligatus_poeyi","NAT.CIG2012_0922","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","DPC",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"864","Halictus_ligatus_poeyi","NAT.CIG2012_1046","2012_BWT",2012,4,"8/23/12","BW","PM",3,"T","R","Halictus","ligatus_poeyi","","m","J.Ascher","","0000-00-00","bee",NA,"COCA5","Conyza","canadensis","Conyza","canadensis","Conyza_canadensis","no","BGJ",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
"865","Halictus_ligatus_poeyi","NAT.CIG2012_0916","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","DPC",39.536073,-74.932563,"",NA,"","","",1.700098312,2.296858078
